,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
394,Flatbush,40.63632589026677,-73.95840106533903,Rite Aid,40.6355752,-73.9635141,Pharmacy
395,Flatbush,40.63632589026677,-73.95840106533903,Armando & Pablo's Restaurant,40.63510823238249,-73.96301214839362,Diner
396,Crown Heights,40.67082917695294,-73.94329119073582,Jewish Children's Museum,40.66901741135495,-73.94208594950554,Museum
397,Crown Heights,40.67082917695294,-73.94329119073582,Brower Park,40.67345269328077,-73.94349347124385,Playground
398,Crown Heights,40.67082917695294,-73.94329119073582,Basil Pizza & Wine Bar,40.670357911640814,-73.94216189419706,Pizza Place
399,Crown Heights,40.67082917695294,-73.94329119073582,Sweet Expressions,40.66838207012037,-73.94233742435199,Candy Store
400,Crown Heights,40.67082917695294,-73.94329119073582,Calabria,40.67042,-73.94223,Pizza Place
401,Crown Heights,40.67082917695294,-73.94329119073582,Sorayah's Hair Salon,40.670715,-73.94462800000001,Salon / Barbershop
402,Crown Heights,40.67082917695294,-73.94329119073582,Bakerie,40.67201342760858,-73.93918272744831,Café
403,Crown Heights,40.67082917695294,-73.94329119073582,Brooklyn Children's Museum,40.67481362139854,-73.94425275269916,Museum
404,Crown Heights,40.67082917695294,-73.94329119073582,Chocolatte Crown Heights,40.66900623558151,-73.94216115967671,Café
405,Crown Heights,40.67082917695294,-73.94329119073582,Boeuf & Bun,40.6704651316201,-73.94211271516724,Burger Joint
406,Crown Heights,40.67082917695294,-73.94329119073582,Mendy's Crown Heights,40.668952058425745,-73.94219623980871,Deli / Bodega
407,Crown Heights,40.67082917695294,-73.94329119073582,Jenny Coffe Shop #2,40.67209565087505,-73.94189529858284,Coffee Shop
408,Crown Heights,40.67082917695294,-73.94329119073582,Holesome Bagel,40.667861,-73.94211700000001,Bagel Shop
409,Crown Heights,40.67082917695294,-73.94329119073582,Kingston Pizza,40.670882333591784,-73.94204835429447,Pizza Place
410,Crown Heights,40.67082917695294,-73.94329119073582,Gombo's Bakery,40.66805347569283,-73.94243991715994,Bakery
411,Crown Heights,40.67082917695294,-73.94329119073582,Fine Fare,40.6707476318356,-73.94207398357061,Supermarket
412,Crown Heights,40.67082917695294,-73.94329119073582,Izzy’s Fried Chicken,40.670541,-73.942317,Fried Chicken Joint
413,Crown Heights,40.67082917695294,-73.94329119073582,Rite Aid,40.6711228,-73.9434606,Pharmacy
414,Crown Heights,40.67082917695294,-73.94329119073582,B46 Utica and Eastern Parkway,40.66948476246952,-73.94457838904547,Moving Target
415,Crown Heights,40.67082917695294,-73.94329119073582,Kahan's Superette,40.66844662090545,-73.9422892885297,Grocery Store
416,Crown Heights,40.67082917695294,-73.94329119073582,Eber's Liquor & Wine,40.668222,-73.942537,Liquor Store
417,Crown Heights,40.67082917695294,-73.94329119073582,Noribar,40.66795203445279,-73.9425034490738,Sushi Restaurant
418,Crown Heights,40.67082917695294,-73.94329119073582,Areles Bagels,40.667909,-73.942113,Bagel Shop
419,Crown Heights,40.67082917695294,-73.94329119073582,Raskin's Fruit,40.66773438918378,-73.94231957183777,Farmers Market
420,Crown Heights,40.67082917695294,-73.94329119073582,Sterling Electronics,40.666472999999996,-73.942309,Electronics Store
421,East Flatbush,40.64171776668961,-73.93610256185836,VIVID Caribbean American Bistro,40.642024833999244,-73.93263601861081,Caribbean Restaurant
422,East Flatbush,40.64171776668961,-73.93610256185836,Paerdegat Park,40.638136921263715,-73.93813848495483,Park
423,East Flatbush,40.64171776668961,-73.93610256185836,Rite Aid,40.6417986,-73.9372244,Pharmacy
424,East Flatbush,40.64171776668961,-73.93610256185836,Key Food,40.64180595416915,-73.93649015186261,Supermarket
425,East Flatbush,40.64171776668961,-73.93610256185836,Park Pl,40.64175939691049,-73.93659348136578,Moving Target
426,East Flatbush,40.64171776668961,-73.93610256185836,Kennedy Fried Chicken,40.641409,-73.937811,Fast Food Restaurant
427,East Flatbush,40.64171776668961,-73.93610256185836,Murry's True Value Hardware,40.641457,-73.936515,Hardware Store
428,East Flatbush,40.64171776668961,-73.93610256185836,K & S Department Store,40.64170327986326,-73.93757236339682,Department Store
429,East Flatbush,40.64171776668961,-73.93610256185836,Best Food Grocery,40.641996,-73.935342,Food
430,East Flatbush,40.64171776668961,-73.93610256185836,EATS DELICIOUS BAKERY & RESTUARANT,40.64161648549752,-73.93688321113586,Food & Drink Shop
431,East Flatbush,40.64171776668961,-73.93610256185836,Print Or Press Express,40.642067881168835,-73.93332909228945,Print Shop
432,East Flatbush,40.64171776668961,-73.93610256185836,Brooklyn Wines & Liquors,40.641978769471116,-73.93240067994147,Wine Shop
433,Kensington,40.642381958003526,-73.98042110559474,Carnival Fresh Market,40.64319347990897,-73.97846208034557,Grocery Store
434,Kensington,40.642381958003526,-73.98042110559474,To Be Thai,40.642891374675024,-73.97833412411897,Thai Restaurant
435,Kensington,40.642381958003526,-73.98042110559474,El Mirador,40.642317999999996,-73.981095,Mexican Restaurant
436,Kensington,40.642381958003526,-73.98042110559474,Sawasde Thai Cooking,40.645311,-73.979805,Thai Restaurant
437,Kensington,40.642381958003526,-73.98042110559474,Thai Farm Kitchen,40.64414842434787,-73.97604655841916,Thai Restaurant
438,Kensington,40.642381958003526,-73.98042110559474,Hot Bagel - Church Ave,40.64324158144319,-73.97847161188845,Bagel Shop
439,Kensington,40.642381958003526,-73.98042110559474,Victoria's Secret PINK,40.64503138942074,-73.97924088749318,Lingerie Store
440,Kensington,40.642381958003526,-73.98042110559474,Soho Cafe & Grill,40.64355202031569,-73.97777627952067,Café
441,Kensington,40.642381958003526,-73.98042110559474,Beverly Pizzeria & Cafe,40.642538,-73.97833299999999,Pizza Place
442,Kensington,40.642381958003526,-73.98042110559474,Sake Sushi,40.644138,-73.976439,Japanese Restaurant
443,Kensington,40.642381958003526,-73.98042110559474,89 Church Liquors,40.64265446942192,-73.9798245293695,Liquor Store
444,Kensington,40.642381958003526,-73.98042110559474,Dunkin',40.6427863,-73.9789843,Donut Shop
445,Kensington,40.642381958003526,-73.98042110559474,Foodtown,40.64476797767084,-73.9798512616595,Grocery Store
446,Kensington,40.642381958003526,-73.98042110559474,Ice Cream House,40.640997,-73.98294,Ice Cream Shop
447,Kensington,40.642381958003526,-73.98042110559474,Church and McDonald Aves,40.642889371817674,-73.97931929582714,Outdoors & Recreation
448,Kensington,40.642381958003526,-73.98042110559474,Dome Playground,40.63944905562879,-73.97983392075551,Park
449,Kensington,40.642381958003526,-73.98042110559474,Carvel Ice Cream,40.64337652829265,-73.97827095037059,Ice Cream Shop
450,Kensington,40.642381958003526,-73.98042110559474,T-Mobile,40.6431714,-73.9789382,Mobile Phone Shop
451,Kensington,40.642381958003526,-73.98042110559474,Korner Pizza,40.64351847921882,-73.97757264349397,Pizza Place
452,Kensington,40.642381958003526,-73.98042110559474,Kabir's Bakery,40.642872,-73.97974599999999,Bakery
453,Kensington,40.642381958003526,-73.98042110559474,Subway,40.64270288341225,-73.97968938899132,Sandwich Place
454,Kensington,40.642381958003526,-73.98042110559474,AJ Madison,40.641923,-73.984536,Furniture / Home Store
455,Kensington,40.642381958003526,-73.98042110559474,Buzz-a-Rama 500,40.642327101037324,-73.98070560526013,Racetrack
456,Kensington,40.642381958003526,-73.98042110559474,Isaac Apple Farm,40.6440859693018,-73.97669358299545,Grocery Store
457,Kensington,40.642381958003526,-73.98042110559474,Grace CC Nail,40.64411840229917,-73.97628590636114,Nail Salon
458,Kensington,40.642381958003526,-73.98042110559474,Angelica's Coffee Shop,40.64426472017663,-73.9757434356533,Coffee Shop
459,Kensington,40.642381958003526,-73.98042110559474,Brooklyn Comfort,40.643590913852876,-73.97758608570983,Restaurant
460,Kensington,40.642381958003526,-73.98042110559474,Nails Plus,40.64391757771841,-73.9768933277158,Spa
461,Kensington,40.642381958003526,-73.98042110559474,Denny's Steak Pub,40.639474518598234,-73.97975786364854,Pub
462,Kensington,40.642381958003526,-73.98042110559474,Albemarle Playground,40.6459559651968,-73.98019588295124,Playground
463,Kensington,40.642381958003526,-73.98042110559474,Deli & Luncheonette (Nasser Candy Store),40.644345108608164,-73.98251017522877,Deli / Bodega
464,Kensington,40.642381958003526,-73.98042110559474,KRM Kollel Store,40.64012919855071,-73.98537125329379,Supermarket
465,Kensington,40.642381958003526,-73.98042110559474,Tiferes Mordechai,40.639418,-73.97926899999999,Music Venue
466,Kensington,40.642381958003526,-73.98042110559474,Walgreens,40.6427907,-73.9789345,Pharmacy
467,Kensington,40.642381958003526,-73.98042110559474,Shell,40.63944655171359,-73.97983319354138,Gas Station
468,Kensington,40.642381958003526,-73.98042110559474,Ostrovitsky's,40.640057,-73.98317013333333,Sandwich Place
469,Windsor Terrace,40.65694583575104,-73.98007340430172,Argyle Yarn Shop,40.657870657246505,-73.98277353571012,Arts & Crafts Store
470,Windsor Terrace,40.65694583575104,-73.98007340430172,Windsor Place Antiques,40.658858,-73.978674,Antique Shop
471,Windsor Terrace,40.65694583575104,-73.98007340430172,Brunswick,40.65942759201671,-73.98132991128122,Café
472,Windsor Terrace,40.65694583575104,-73.98007340430172,Terrace Books,40.659326849388236,-73.98135425014588,Bookstore
473,Windsor Terrace,40.65694583575104,-73.98007340430172,Bedawi Cafe,40.6585880576543,-73.98202023055737,Middle Eastern Restaurant
474,Windsor Terrace,40.65694583575104,-73.98007340430172,Krupa Grocery,40.65995716793667,-73.9806956999739,American Restaurant
475,Windsor Terrace,40.65694583575104,-73.98007340430172,Windsor Farms Market,40.65672921765033,-73.97758629002944,Grocery Store
476,Windsor Terrace,40.65694583575104,-73.98007340430172,East Wind Snack Shop,40.660297,-73.980169,Chinese Restaurant
477,Windsor Terrace,40.65694583575104,-73.98007340430172,Daytime,40.65858,-73.9781,Café
478,Windsor Terrace,40.65694583575104,-73.98007340430172,The Double Windsor,40.66052504480458,-73.98028176631404,Bar
479,Windsor Terrace,40.65694583575104,-73.98007340430172,Terrace Bagels,40.660019729450475,-73.98077900256138,Bagel Shop
480,Windsor Terrace,40.65694583575104,-73.98007340430172,Sushi Yama,40.658542075971724,-73.98205414694895,Sushi Restaurant
481,Windsor Terrace,40.65694583575104,-73.98007340430172,Windsor Wines,40.66018312350765,-73.98056670020625,Wine Shop
482,Windsor Terrace,40.65694583575104,-73.98007340430172,Terrace Coffee Shop,40.65458880590596,-73.97920811893258,Diner
483,Windsor Terrace,40.65694583575104,-73.98007340430172,Giovanni's Brooklyn Eats,40.660159372085104,-73.9837526794552,Italian Restaurant
484,Windsor Terrace,40.65694583575104,-73.98007340430172,Prospect Market,40.65945587361034,-73.9813474911978,Grocery Store
485,Windsor Terrace,40.65694583575104,-73.98007340430172,DUB Pies - Windsor Terrace,40.66043997892629,-73.98028259046083,Coffee Shop
486,Windsor Terrace,40.65694583575104,-73.98007340430172,Windsor Cafe,40.66010533201,-73.98067619390811,Diner
487,Windsor Terrace,40.65694583575104,-73.98007340430172,Black Bear Vintage & Handmade,40.660259292656775,-73.98010698210757,Thrift / Vintage Store
488,Windsor Terrace,40.65694583575104,-73.98007340430172,209 Station,40.660580240771196,-73.98022315970215,Beer Store
489,Windsor Terrace,40.65694583575104,-73.98007340430172,Bartel-Pritchard Circle,40.66099983324835,-73.97987237655138,Plaza
490,Windsor Terrace,40.65694583575104,-73.98007340430172,J & H Farm,40.66021140118614,-73.98055379320971,Deli / Bodega
491,Windsor Terrace,40.65694583575104,-73.98007340430172,United Meat Market,40.660248579209295,-73.98050382123279,Butcher
492,Windsor Terrace,40.65694583575104,-73.98007340430172,Bartel Pritchard Square Greenmarket,40.66100210710828,-73.97947544173671,Plaza
493,Windsor Terrace,40.65694583575104,-73.98007340430172,Thomas J. Cuite Park,40.6543385013301,-73.97875591953687,Park
494,Windsor Terrace,40.65694583575104,-73.98007340430172,Seeley Park,40.65342028198995,-73.97781831525518,Park
495,Windsor Terrace,40.65694583575104,-73.98007340430172,8th Ave Market & Deli,40.66020730757452,-73.98380212005833,Deli / Bodega
496,Prospect Heights,40.676822262254724,-73.9648592426269,The Islands,40.67703587674722,-73.96356321538423,Caribbean Restaurant
497,Prospect Heights,40.676822262254724,-73.9648592426269,Winey Neighbor,40.67684908330584,-73.9635087719846,Wine Shop
498,Prospect Heights,40.676822262254724,-73.9648592426269,Gen,40.677574602093465,-73.96372109751516,Sushi Restaurant
499,Prospect Heights,40.676822262254724,-73.9648592426269,Bearded Lady,40.677572284655774,-73.96380419205185,Cocktail Bar
500,Prospect Heights,40.676822262254724,-73.9648592426269,Bitter & Esters,40.677091521324904,-73.96368974596916,Brewery
501,Prospect Heights,40.676822262254724,-73.9648592426269,Bar Meridian,40.676311,-73.963058,Bar
502,Prospect Heights,40.676822262254724,-73.9648592426269,Gold Star Beer Counter,40.67523076620613,-73.96675900998137,Bar
503,Prospect Heights,40.676822262254724,-73.9648592426269,Underhill Playground,40.6767945554419,-73.96581215932983,Playground
504,Prospect Heights,40.676822262254724,-73.9648592426269,Sit & Wonder,40.67735699650139,-73.96386086940765,Coffee Shop
505,Prospect Heights,40.676822262254724,-73.9648592426269,Nacho Macho Taco,40.676486203952564,-73.96277461950449,Mexican Restaurant
506,Prospect Heights,40.676822262254724,-73.9648592426269,The Barlow,40.675464,-73.963131,Bar
507,Prospect Heights,40.676822262254724,-73.9648592426269,Shambhala Yoga and Dance Center,40.6774180840352,-73.96260502932,Yoga Studio
508,Prospect Heights,40.676822262254724,-73.9648592426269,Cafe Eloise,40.676387,-73.962699,Café
509,Prospect Heights,40.676822262254724,-73.9648592426269,Konditori,40.677189674303655,-73.96369253027767,Café
510,Prospect Heights,40.676822262254724,-73.9648592426269,Ode to Babel,40.679466295291746,-73.96456093161021,Cocktail Bar
511,Prospect Heights,40.676822262254724,-73.9648592426269,Kimchi Grill,40.67512957407338,-73.96324476804656,Korean Restaurant
512,Prospect Heights,40.676822262254724,-73.9648592426269,Washington Commons,40.675596628875155,-73.96338536883863,Bar
513,Prospect Heights,40.676822262254724,-73.9648592426269,Ogliastro Pizza Bar,40.67442512423628,-73.96314365870649,Pizza Place
514,Prospect Heights,40.676822262254724,-73.9648592426269,Tom's Restaurant,40.674536980944715,-73.96321631850594,Diner
515,Prospect Heights,40.676822262254724,-73.9648592426269,Lowerline,40.67421371216402,-73.9631374598454,Cajun / Creole Restaurant
516,Prospect Heights,40.676822262254724,-73.9648592426269,Puerto Viejo,40.67892483112173,-73.96196021638814,Latin American Restaurant
517,Prospect Heights,40.676822262254724,-73.9648592426269,Olmsted,40.6771755254834,-73.96893144159979,New American Restaurant
518,Prospect Heights,40.676822262254724,-73.9648592426269,Ample Hills Creamery,40.678546994225385,-73.9684545270517,Ice Cream Shop
519,Prospect Heights,40.676822262254724,-73.9648592426269,The Way Station,40.67679405901018,-73.96352626300921,Bar
520,Prospect Heights,40.676822262254724,-73.9648592426269,Blue Marble,40.674993,-73.966897,Ice Cream Shop
521,Prospect Heights,40.676822262254724,-73.9648592426269,MeMe’s Diner,40.67767949351533,-73.96374983057217,American Restaurant
522,Prospect Heights,40.676822262254724,-73.9648592426269,Honey Salon,40.67783755487132,-73.96876415587427,Nail Salon
523,Prospect Heights,40.676822262254724,-73.9648592426269,Natty Garden,40.67926808672557,-73.96412661949147,Garden Center
524,Prospect Heights,40.676822262254724,-73.9648592426269,Muse,40.67659358164728,-73.96350255226993,Thai Restaurant
525,Prospect Heights,40.676822262254724,-73.9648592426269,Stocked,40.67810366179644,-73.96867843956494,Sandwich Place
526,Prospect Heights,40.676822262254724,-73.9648592426269,Little Cupcake Bakeshop,40.67846761615478,-73.9686844966458,Bakery
527,Prospect Heights,40.676822262254724,-73.9648592426269,LOOK by Plant Love House,40.679941458647896,-73.96432512199156,Thai Restaurant
528,Prospect Heights,40.676822262254724,-73.9648592426269,Mermaid's Garden,40.67706305444121,-73.96919768812,Fish Market
529,Prospect Heights,40.676822262254724,-73.9648592426269,Little Miss Muffin 'n' Her Stuffin',40.67507145714611,-73.96326024319478,Bakery
530,Prospect Heights,40.676822262254724,-73.9648592426269,Fermented Grapes,40.67734221896274,-73.96894758999024,Wine Shop
531,Prospect Heights,40.676822262254724,-73.9648592426269,Milk Bar,40.677755313357345,-73.96885327684167,Breakfast Spot
532,Prospect Heights,40.676822262254724,-73.9648592426269,Natural Blend,40.67381852431168,-73.9629234409728,Vegetarian / Vegan Restaurant
533,Prospect Heights,40.676822262254724,-73.9648592426269,Amorina Cucina Rustica,40.677555876640874,-73.9689864777241,Pizza Place
534,Prospect Heights,40.676822262254724,-73.9648592426269,Unnameable Books,40.678430803833514,-73.96868289101711,Used Bookstore
535,Prospect Heights,40.676822262254724,-73.9648592426269,Sunshine Co.,40.674672496487844,-73.96332178669509,American Restaurant
536,Prospect Heights,40.676822262254724,-73.9648592426269,Faun,40.678241031616174,-73.96868931603504,New American Restaurant
537,Prospect Heights,40.676822262254724,-73.9648592426269,Covenhoven,40.675142728804886,-73.96020286393833,Beer Bar
538,Prospect Heights,40.676822262254724,-73.9648592426269,Finn’s Corner,40.67848913531268,-73.96395719494224,Bar
539,Prospect Heights,40.676822262254724,-73.9648592426269,Salon 718,40.67817962446625,-73.96894283565143,Salon / Barbershop
540,Prospect Heights,40.676822262254724,-73.9648592426269,Riverdel,40.67342196266409,-73.96295529595668,Gourmet Shop
541,Prospect Heights,40.676822262254724,-73.9648592426269,Blew Smoke,40.679837311308084,-73.9641595238683,Other Nightlife
542,Prospect Heights,40.676822262254724,-73.9648592426269,Maison Yaki,40.67747521328162,-73.96908078141962,Japanese Restaurant
543,Prospect Heights,40.676822262254724,-73.9648592426269,Weather Up,40.67997399383786,-73.96801421863265,Cocktail Bar
544,Prospect Heights,40.676822262254724,-73.9648592426269,Gran Caffe De Martini,40.67910336932808,-73.96832032665563,Coffee Shop
545,Prospect Heights,40.676822262254724,-73.9648592426269,Nimbooda,40.678277,-73.963957,North Indian Restaurant
546,Prospect Heights,40.676822262254724,-73.9648592426269,Bierwax,40.68001984731985,-73.9681085314247,Beer Bar
547,Prospect Heights,40.676822262254724,-73.9648592426269,Ideal Food Basket,40.6762479149275,-73.9635760072425,Grocery Store
548,Prospect Heights,40.676822262254724,-73.9648592426269,Stocked Burger,40.677219,-73.963579,Burger Joint
549,Prospect Heights,40.676822262254724,-73.9648592426269,Cheryl's Global Soul,40.67351713091144,-73.96730571904092,Southern / Soul Food Restaurant
550,Prospect Heights,40.676822262254724,-73.9648592426269,LaLou,40.680278,-73.967607,Wine Bar
551,Prospect Heights,40.676822262254724,-73.9648592426269,Nourish Thai Food Oasis,40.67798236449783,-73.96868742422106,Thai Restaurant
552,Prospect Heights,40.676822262254724,-73.9648592426269,Prospect Heights Yoga,40.67504855795574,-73.96678512736514,Yoga Studio
553,Prospect Heights,40.676822262254724,-73.9648592426269,Oxalis,40.67285927595365,-73.96269179538655,Restaurant
554,Prospect Heights,40.676822262254724,-73.9648592426269,D'Antan,40.677738,-73.95969,Wine Bar
555,Prospect Heights,40.676822262254724,-73.9648592426269,R&D Foods,40.67837908256937,-73.96863796803916,Gourmet Shop
556,Prospect Heights,40.676822262254724,-73.9648592426269,Alta Calidad,40.68025261294533,-73.96800863448841,Mexican Restaurant
557,Prospect Heights,40.676822262254724,-73.9648592426269,Chuko,40.680732,-73.967616,Ramen Restaurant
558,Prospect Heights,40.676822262254724,-73.9648592426269,Tooker Alley,40.67280614647323,-73.9627583658274,Bar
559,Prospect Heights,40.676822262254724,-73.9648592426269,Vanderbilt Green Market,40.67727286985622,-73.96900139356295,Gourmet Shop
560,Prospect Heights,40.676822262254724,-73.9648592426269,Olde Brooklyn Bagel Shoppe,40.67775598998514,-73.9687742381631,Bagel Shop
561,Prospect Heights,40.676822262254724,-73.9648592426269,Vanderbilt Wine Merchants,40.68063309024571,-73.96785902210712,Wine Shop
562,Prospect Heights,40.676822262254724,-73.9648592426269,Joyce Bakeshop,40.6769837367021,-73.96919916266556,Bakery
563,Prospect Heights,40.676822262254724,-73.9648592426269,"Ciao, Gloria",40.68051,-73.96817,Café
564,Prospect Heights,40.676822262254724,-73.9648592426269,Banh Mi Place,40.673393600773764,-73.96294999756346,Vietnamese Restaurant
565,Prospect Heights,40.676822262254724,-73.9648592426269,Mille-Feuille,40.677582,-73.969112,Bakery
566,Prospect Heights,40.676822262254724,-73.9648592426269,Underhill Greek Eatery,40.679401,-73.964964,Greek Restaurant
567,Prospect Heights,40.676822262254724,-73.9648592426269,Park Delicatessen,40.67542886689468,-73.9599004917966,Flower Shop
568,Prospect Heights,40.676822262254724,-73.9648592426269,White Tiger,40.679527373382285,-73.96820788157764,Restaurant
569,Prospect Heights,40.676822262254724,-73.9648592426269,Soda Bar,40.67831607945023,-73.96859389991734,Bar
570,Prospect Heights,40.676822262254724,-73.9648592426269,Cataldo's,40.68007786642605,-73.9680669171865,Italian Restaurant
571,Prospect Heights,40.676822262254724,-73.9648592426269,Maya Taqueria,40.67804657073431,-73.96868159230807,Mexican Restaurant
572,Prospect Heights,40.676822262254724,-73.9648592426269,Art Cafe,40.68026395752461,-73.96465828459665,Bar
573,Prospect Heights,40.676822262254724,-73.9648592426269,Branded Saloon,40.679394059795115,-73.96816545095966,Whisky Bar
574,Prospect Heights,40.676822262254724,-73.9648592426269,Zaytoon's,40.678705,-73.96868,Falafel Restaurant
575,Prospect Heights,40.676822262254724,-73.9648592426269,O.N.A,40.679778742017156,-73.9680809894657,Women's Store
576,Prospect Heights,40.676822262254724,-73.9648592426269,Lady J+1,40.676989,-73.959066,Jewelry Store
577,Prospect Heights,40.676822262254724,-73.9648592426269,Murmrr Theatre,40.673348516732894,-73.96788976094872,Music Venue
578,Prospect Heights,40.676822262254724,-73.9648592426269,G. O. Hussey Tailors,40.67312487510861,-73.96284280012966,Clothing Store
579,Prospect Heights,40.676822262254724,-73.9648592426269,Neptune Diner II,40.67657388375594,-73.95926265892562,Diner
580,Prospect Heights,40.676822262254724,-73.9648592426269,Memphis Seoul,40.67367455756531,-73.96718806759155,Food Truck
581,Prospect Heights,40.676822262254724,-73.9648592426269,Rangoon,40.675678,-73.960018,Burmese Restaurant
582,Prospect Heights,40.676822262254724,-73.9648592426269,Love Liquors & Wines,40.67262121087539,-73.96273517356438,Liquor Store
583,Prospect Heights,40.676822262254724,-73.9648592426269,United Deli Grocery,40.67290781074476,-73.96288744639351,Deli / Bodega
584,Brownsville,40.66394994339755,-73.91023536176607,Tropical Coffee Shop,40.66583076337358,-73.9099843178323,Spanish Restaurant
585,Brownsville,40.66394994339755,-73.91023536176607,SummerStage - Betsy Head Park,40.66233298946545,-73.91432851552963,Performing Arts Venue
586,Brownsville,40.66394994339755,-73.91023536176607,Napoli Pizza,40.66308553779411,-73.90882625783786,Pizza Place
587,Brownsville,40.66394994339755,-73.91023536176607,Family Dollar,40.666289025165554,-73.90687250151392,Discount Store
588,Brownsville,40.66394994339755,-73.91023536176607,Checkers,40.6631108,-73.9092164,Restaurant
589,Brownsville,40.66394994339755,-73.91023536176607,Betsy Head Park,40.663022360959104,-73.91419839573234,Park
590,Brownsville,40.66394994339755,-73.91023536176607,Wah Yung Chinese Food,40.664266999999995,-73.909533,Chinese Restaurant
591,Brownsville,40.66394994339755,-73.91023536176607,Brownsville Rockaway Youthmarket,40.66277082172975,-73.90884753460699,Farmers Market
592,Brownsville,40.66394994339755,-73.91023536176607,Associated Super Market,40.662351,-73.90831800000001,Convenience Store
593,Brownsville,40.66394994339755,-73.91023536176607,Wing Luck Restaurant,40.662351,-73.90831800000001,Restaurant
594,Brownsville,40.66394994339755,-73.91023536176607,Betsy Head Memorial Playground,40.663654874260054,-73.91321090882144,Park
595,Brownsville,40.66394994339755,-73.91023536176607,Sutter Ave,40.6629430358428,-73.90624668743338,Moving Target
596,Brownsville,40.66394994339755,-73.91023536176607,JFK Terminal 7 British Airways,40.660392811487704,-73.9098407849627,Airport Terminal
597,Brownsville,40.66394994339755,-73.91023536176607,Tropical Coffe Shop,40.665604832950976,-73.9144165607695,Restaurant
598,Brownsville,40.66394994339755,-73.91023536176607,Hegeman Ave,40.660356676315274,-73.90816431321454,Moving Target
599,Brownsville,40.66394994339755,-73.91023536176607,Van Dyke Playground,40.6649088914971,-73.90521897004297,Playground
600,Brownsville,40.66394994339755,-73.91023536176607,dumont pharmacy,40.66500074247297,-73.90522952052349,Pharmacy
601,Brownsville,40.66394994339755,-73.91023536176607,Crown Fried Chicken,40.661770000000004,-73.915194,Fried Chicken Joint
602,Brownsville,40.66394994339755,-73.91023536176607,Golden Lotus Chinese Restaurant,40.661901,-73.915296,Chinese Restaurant
603,Williamsburg,40.70714439344251,-73.95811529220927,Dotory,40.707729602666035,-73.95577850789788,Korean Restaurant
604,Williamsburg,40.70714439344251,-73.95811529220927,Trophy Bar,40.70776758662049,-73.9557816400034,Bar
605,Williamsburg,40.70714439344251,-73.95811529220927,Duff's,40.708773859830124,-73.95771641082318,Bar
606,Williamsburg,40.70714439344251,-73.95811529220927,Blink Fitness,40.70875588684349,-73.95824827930964,Gym
607,Williamsburg,40.70714439344251,-73.95811529220927,Mexico 2000,40.70755237771005,-73.9550517685966,Taco Place
608,Williamsburg,40.70714439344251,-73.95811529220927,Laughing Lotus Yoga Center,40.70921643497141,-73.96036452112918,Yoga Studio
609,Williamsburg,40.70714439344251,-73.95811529220927,Silver Factory,40.709318072033476,-73.95853614039552,Lounge
610,Williamsburg,40.70714439344251,-73.95811529220927,Mr. Piña Fruit and Vegetables,40.709354501117915,-73.95927524079457,Grocery Store
611,Williamsburg,40.70714439344251,-73.95811529220927,Bar Velo Brooklyn,40.70709660165953,-73.9543318189448,Wine Bar
612,Williamsburg,40.70714439344251,-73.95811529220927,Roebling Liquor,40.7087718806023,-73.96088941259124,Liquor Store
613,Williamsburg,40.70714439344251,-73.95811529220927,Xixa,40.71041009500999,-73.95853132009505,Latin American Restaurant
614,Williamsburg,40.70714439344251,-73.95811529220927,Konditori,40.708614,-73.957906,Coffee Shop
615,Williamsburg,40.70714439344251,-73.95811529220927,The Flat's BK Speed Coffee,40.70730384358056,-73.95386713180666,Coffee Shop
616,Williamsburg,40.70714439344251,-73.95811529220927,Traif,40.71055701088711,-73.95889510558487,Tapas Restaurant
617,Williamsburg,40.70714439344251,-73.95811529220927,Shalom Japan,40.709219,-73.955839,Japanese Restaurant
618,Williamsburg,40.70714439344251,-73.95811529220927,HaveABagel,40.71016502340493,-73.95852015059602,Bagel Shop
619,Williamsburg,40.70714439344251,-73.95811529220927,Reben Luncheonette,40.708944364199056,-73.95919718358644,Breakfast Spot
620,Williamsburg,40.70714439344251,-73.95811529220927,Roebling Pizza,40.708808307240645,-73.96090117049755,Pizza Place
621,Williamsburg,40.70714439344251,-73.95811529220927,Peter Luger Steak House,40.70995790682886,-73.96229110893742,Steakhouse
622,Williamsburg,40.70714439344251,-73.95811529220927,Weylin,40.71019585993708,-73.96231810538166,Event Space
623,Williamsburg,40.70714439344251,-73.95811529220927,Dough Vale,40.709306,-73.954056,Restaurant
624,Williamsburg,40.70714439344251,-73.95811529220927,Amor y Amargo,40.709694,-73.958619,Bar
625,Williamsburg,40.70714439344251,-73.95811529220927,Doggie Styles,40.71123246352236,-73.9594826976129,Pet Store
626,Williamsburg,40.70714439344251,-73.95811529220927,Blue Collar,40.71135771797886,-73.95771847756468,Burger Joint
627,Williamsburg,40.70714439344251,-73.95811529220927,Northerly,40.710535802393785,-73.9581638123791,Coffee Shop
628,Williamsburg,40.70714439344251,-73.95811529220927,Zeff's Pizzeria,40.709736582526126,-73.95479293399809,Pizza Place
629,Williamsburg,40.70714439344251,-73.95811529220927,Kabob Shack,40.71073,-73.958244,Middle Eastern Restaurant
630,Williamsburg,40.70714439344251,-73.95811529220927,Gottlieb's Restaurant,40.70764197787768,-73.96123691979123,Diner
